<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160226,130000,3.7700000,3.7900000,3.7700000,3.7900000,154000
20160226,140000,3.7800000,3.7900000,3.7800000,3.7900000,257800
20160226,150000,3.7850000,3.7900000,3.7800000,3.7900000,461300
20160226,160000,3.7800000,3.7850000,3.7800000,3.7850000,743100
20160226,170000,3.7800000,3.7850000,3.7800000,3.7800000,25200
20160226,180000,3.7800000,3.7850000,3.7800000,3.7850000,1000
20160229,120000,3.8000000,3.8000000,3.7950000,3.8000000,500
20160229,130000,3.7950000,3.8000000,3.7850000,3.7850000,138600
20160229,140000,3.7850000,3.7850000,3.7850000,3.7850000,200000
20160229,150000,3.7850000,3.7850000,3.7600000,3.7600000,1800000
20160229,160000,3.7600000,3.7600000,3.7100000,3.7350000,2810900
20160229,170000,3.7100000,3.7350000,3.7000000,3.7050000,1260000
20160229,180000,3.7350000,3.7350000,3.6500000,3.6950000,6490000
20160229,190000,3.6600000,3.6650000,3.5000000,3.6200000,14295000
20160301,110000,3.6600000,3.6600000,3.6450000,3.6450000,25300
20160301,120000,3.6500000,3.6550000,3.6400000,3.6400000,578300
20160301,130000,3.6400000,3.6550000,3.6400000,3.6550000,1733500
20160301,140000,3.6550000,3.6650000,3.6500000,3.6500000,294300
20160301,150000,3.6700000,3.6700000,3.6500000,3.6500000,1041500
20160301,160000,3.6500000,3.6800000,3.6450000,3.6800000,1179200
20160301,170000,3.6800000,3.6900000,3.6500000,3.6700000,2050700
20160301,180000,3.6750000,3.7100000,3.6750000,3.7000000,4301600
20160301,190000,3.7000000,3.7450000,3.7000000,3.7450000,1331000
20160302,110000,3.7500000,3.7550000,3.7150000,3.7350000,55900
20160302,130000,3.7400000,3.7600000,3.7400000,3.7600000,62400
20160302,140000,3.7600000,3.7700000,3.7600000,3.7650000,21100
20160302,150000,3.7700000,3.7750000,3.7700000,3.7750000,29700
20160302,160000,3.7750000,3.7750000,3.7750000,3.7750000,25500
20160302,170000,3.7750000,3.7800000,3.7750000,3.7750000,350000
20160302,190000,3.7700000,3.7800000,3.7700000,3.7800000,3100
20160303,120000,3.7800000,3.7800000,3.7800000,3.7800000,50100
20160303,130000,3.7850000,3.7900000,3.7850000,3.7900000,82200
20160303,140000,3.7900000,3.7900000,3.7750000,3.7900000,116100
20160303,150000,3.7900000,3.7900000,3.7900000,3.7900000,72400
20160303,160000,3.7900000,3.7900000,3.7900000,3.7900000,80500
20160303,170000,3.7900000,3.7900000,3.7900000,3.7900000,200100
20160303,180000,3.7900000,3.7950000,3.7900000,3.7950000,721500
20160303,190000,3.7850000,3.7850000,3.7850000,3.7850000,100
20160304,120000,3.7800000,3.7800000,3.7750000,3.7750000,2900
20160304,150000,3.7850000,3.8000000,3.7850000,3.7950000,111900
20160304,160000,3.8000000,3.8000000,3.8000000,3.8000000,4900
20160304,170000,3.8050000,3.8250000,3.8050000,3.8200000,1472900
20160304,180000,3.8100000,3.8150000,3.8000000,3.8100000,20600
20160304,190000,3.8050000,3.8050000,3.8050000,3.8050000,200
20160307,110000,3.8150000,3.8150000,3.7800000,3.7800000,5400
20160307,140000,3.7850000,3.7850000,3.7800000,3.7800000,10000
20160307,150000,3.7950000,3.7950000,3.7950000,3.7950000,100
20160307,170000,3.8000000,3.8000000,3.8000000,3.8000000,100
20160307,180000,3.8000000,3.8000000,3.8000000,3.8000000,100
20160309,110000,3.8050000,3.8100000,3.8050000,3.8100000,3200
20160309,120000,3.8100000,3.8250000,3.8100000,3.8250000,31000
20160309,130000,3.8200000,3.8250000,3.8200000,3.8200000,59600
20160309,140000,3.8300000,3.8400000,3.8300000,3.8400000,156300
20160309,150000,3.8350000,3.8400000,3.8350000,3.8400000,200000
20160309,160000,3.8250000,3.8400000,3.8200000,3.8250000,116100
20160309,170000,3.8400000,3.8400000,3.8400000,3.8400000,350000
20160309,180000,3.8400000,3.8400000,3.8400000,3.8400000,300200
20160309,190000,3.8400000,3.8400000,3.8400000,3.8400000,200000
20160310,110000,3.8450000,3.8500000,3.8250000,3.8250000,1600
20160310,120000,3.8350000,3.8500000,3.8300000,3.8300000,172900
20160310,130000,3.8450000,3.8500000,3.8250000,3.8250000,204200
20160310,150000,3.8450000,3.8500000,3.8250000,3.8250000,753300
20160310,160000,3.8450000,3.8500000,3.8250000,3.8300000,438400
20160310,170000,3.8300000,3.8300000,3.8300000,3.8300000,100
20160310,190000,3.8300000,3.8300000,3.8250000,3.8250000,14300
20160311,110000,3.8550000,3.8550000,3.8000000,3.8000000,46100
20160311,120000,3.8050000,3.8050000,3.8000000,3.8000000,2100
20160311,130000,3.8000000,3.8000000,3.8000000,3.8000000,100
20160311,140000,3.8000000,3.8000000,3.8000000,3.8000000,1100
20160311,150000,3.8000000,3.8000000,3.8000000,3.8000000,800
20160311,160000,3.8000000,3.8000000,3.8000000,3.8000000,4600
20160311,170000,3.8000000,3.8350000,3.8000000,3.8350000,135800
20160311,180000,3.8350000,3.8500000,3.8250000,3.8500000,958600
20160311,190000,3.8500000,3.8500000,3.8500000,3.8500000,1700
20160314,110000,3.8100000,3.8150000,3.8050000,3.8150000,3800
20160314,130000,3.8200000,3.8200000,3.8200000,3.8200000,100
20160314,150000,3.8050000,3.8050000,3.8000000,3.8000000,2100
20160314,170000,3.8050000,3.8500000,3.8000000,3.8500000,195200
20160314,180000,3.8550000,3.8600000,3.8400000,3.8400000,521400
20160314,190000,3.8600000,3.8600000,3.8350000,3.8600000,541900
20160315,110000,3.8600000,3.8600000,3.8600000,3.8600000,200
20160315,120000,3.8600000,3.8600000,3.8600000,3.8600000,1100
20160315,130000,3.8600000,3.8600000,3.8550000,3.8550000,325700
20160315,140000,3.8550000,3.8550000,3.8550000,3.8550000,475000
20160315,150000,3.8600000,3.8650000,3.8600000,3.8650000,67000
20160315,160000,3.8650000,3.8650000,3.8650000,3.8650000,347900
20160315,170000,3.8650000,3.8650000,3.8650000,3.8650000,198000
20160315,180000,3.8650000,3.8650000,3.8550000,3.8650000,260200
20160315,190000,3.8650000,3.8700000,3.8650000,3.8700000,192800
20160316,110000,3.8400000,3.8600000,3.8400000,3.8550000,600
20160316,120000,3.8550000,3.8550000,3.8550000,3.8550000,184800
20160316,130000,3.8550000,3.8650000,3.8550000,3.8550000,87800
20160316,140000,3.8550000,3.8550000,3.8450000,3.8550000,34000
20160316,150000,3.8550000,3.8550000,3.8550000,3.8550000,500
20160316,160000,3.8550000,3.8600000,3.8550000,3.8600000,98700
20160316,170000,3.8550000,3.8600000,3.8550000,3.8600000,152900
20160316,180000,3.8600000,3.8650000,3.8600000,3.8650000,172500
20160316,190000,3.8650000,3.8650000,3.8500000,3.8500000,233100
20160317,110000,3.8700000,3.8700000,3.8700000,3.8700000,800
